2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,5,2,4,4,3,2,1,10,12,11,17,17,19,23,24,20,27,35,61,54,50,58,70,75,105,114,109,127,140,152,156,154,204,235,208,251,255,274,282,278,288,299,283,308,349,418,494,551,704,740,820,882,991,1024,1083,911,663,650,501,401,364,332,327,370,398,400,359,386,430,518,596,665,809,1034,1221,1681,2250,2709,3755,5022,6647,9067,12449,17023,23149,30884,42566,57784,76521,103680,137934,182007,237565,298668,364295,428774,490086,3457257,1
620,10,7,8,3,6,11,237,540,259,118,89,56,40,26,23,15,30,33,33,36,25,23,40,28,44,22,30,21,20,25,32,23,38,23,30,35,32,39,44,40,35,45,47,38,39,51,46,57,49,52,62,59,67,51,83,71,74,88,91,85,122,81,88,109,117,138,118,117,138,169,172,176,215,206,253,229,298,287,288,325,392,416,454,453,503,556,618,688,781,870,902,1036,1124,1283,1396,1530,1570,1705,1842,2054,2315,2483,2846,2973,3327,3591,3983,4174,4646,5019,5386,5969,6582,6879,7381,7770,8436,8957,9343,9955,10425,10988,11236,11614,11971,12193,233527,0
10454,3,3,3,5,6,1,0,2,0,0,0,0,1,3,0,1,2,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,2,2,1,0,1,2,0,1,2,1,0,0,0,4,1,0,1,2,2,2,3,0,1,2,0,2,3,2,2,3,1,3,5,1,4,1,2,3,3,5,3,7,7,4,10,5,6,4,10,10,13,9,15,10,12,15,26,20,21,38,87,110,112,133,233,196,366,458,425,714,966,1041,1703,2115,2493,3770,5175,7728,11826,18626,28813,51252,89352,116967,255315,1087232,1
55,3,2,2,5,1,3,2,3,6,5,0,4,5,9,5,11,5,7,3,5,4,7,10,9,6,14,10,14,11,16,16,12,11,15,15,13,15,14,24,15,11,22,20,21,16,23,27,21,21,42,26,32,35,44,44,31,52,57,68,60,70,77,52,80,78,96,100,109,108,132,147,145,138,149,164,199,218,235,247,252,276,280,263,299,352,319,262,284,328,275,279,282,355,376,420,464,493,536,589,687,712,812,889,977,1154,1309,1496,1660,1822,2329,2634,3077,3487,4096,4755,5660,6825,8259,9866,12231,15469,19797,26604,35150,42955,54384,368699,1
439,3,4,10,10,4,9,8,9,6,14,6,12,10,8,7,12,15,13,14,16,12,9,14,23,13,19,19,12,17,14,13,14,13,16,16,19,15,19,20,18,21,11,16,22,22,20,20,22,19,20,23,23,25,27,22,23,22,15,12,20,19,24,18,18,25,29,26,22,16,27,29,42,53,64,92,96,122,120,125,123,127,83,56,45,62,67,98,138,222,318,410,427,430,343,232,149,113,111,125,152,172,215,232,279,358,388,497,557,695,868,1043,1331,1650,1994,2625,3172,4190,5324,6948,8890,12052,16285,22455,30997,41152,55237,317119,0
10490,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,3,1,1,0,2,0,2,3,2,3,2,3,2,1,6,1,2,5,2,8,4,7,13,4,8,11,12,4,12,11,12,15,8,18,22,20,16,14,15,20,18,22,34,26,29,26,26,36,38,38,32,50,42,44,46,42,59,52,88,80,97,85,94,115,148,156,168,189,265,237,384,431,418,700,803,707,1035,1114,1091,1594,1912,2227,3394,4667,5987,9929,14060,22650,40871,74679,113219,279624,1103343,0
7622,9,3,2,2,1,0,0,0,2,1,3,2,3,2,6,5,5,2,4,4,10,2,6,7,2,6,3,11,20,56,44,16,33,18,6,12,5,9,20,2,1,5,2,5,6,4,9,7,6,4,5,10,9,16,21,17,27,18,12,15,11,9,10,27,15,19,15,12,15,28,22,24,29,19,18,26,24,28,68,33,36,87,48,47,65,42,67,53,55,59,61,57,65,65,76,124,107,122,121,174,172,241,307,345,528,559,579,888,1205,1200,1906,2009,2277,3022,3924,5240,7196,9699,13655,19334,27513,39446,60404,93972,134787,218033,1039427,1
478,5,1,8,5,3,16,413,552,162,115,63,29,25,35,38,43,44,30,18,26,25,13,17,37,25,22,27,18,26,18,18,31,21,21,20,21,28,19,30,22,29,34,43,46,72,61,55,49,38,52,40,61,59,55,57,66,75,67,85,92,96,103,100,112,130,152,143,120,146,166,157,182,210,200,206,238,256,287,302,298,342,372,372,470,495,550,572,616,776,797,896,1009,1053,1174,1291,1485,1573,1740,1983,2090,2345,2575,2822,3215,3467,3732,4042,4624,4725,5232,5656,6199,6577,7121,7625,8127,8668,9181,9620,9913,10315,10629,11051,11308,11525,11812,232722,0
392,0,3,1,0,0,12,161,324,302,352,82,49,37,26,9,22,30,29,27,27,25,13,13,22,17,13,14,21,7,20,17,22,19,21,12,18,18,22,17,13,14,18,18,12,22,20,17,15,12,15,20,37,22,30,30,28,44,24,33,32,50,46,50,54,49,72,73,92,72,95,97,115,121,117,130,169,211,191,244,276,305,372,345,411,409,442,451,560,588,651,749,816,906,1020,1188,1294,1493,1632,1753,1970,2277,2451,2798,3138,3337,3682,4198,4553,4960,5440,5934,6423,6888,7301,8002,8433,8967,9500,10041,10419,10762,10944,11446,11737,11889,12030,231871,0
2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,1,3,1,5,2,3,9,9,13,6,7,16,9,7,10,8,6,10,13,14,14,6,8,15,5,6,4,3,7,6,4,5,5,9,15,22,29,28,61,47,89,112,84,66,58,59,59,31,37,31,30,47,54,62,53,82,120,88,116,84,83,78,78,53,41,24,37,19,21,17,35,39,73,117,103,62,76,54,48,59,71,88,115,170,196,286,328,374,467,579,612,817,1007,1104,1512,1849,2413,3214,4226,5786,8078,11691,16850,26526,41590,57464,84392,417168,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,4,4,9,6,7,12,6,4,33,12,17,50,53,49,129,83,93,272,189,222,500,251,270,493,191,147,228,64,30,11,0,0,2,0,2,2,2,1,2,1,1,1,4,2,2,4,1,4,6,4,10,5,1,9,2,4,7,5,8,10,11,10,25,5,7,32,14,22,43,27,19,67,29,39,102,44,70,191,89,136,343,193,253,678,459,536,1374,877,1112,3114,2089,2480,6415,4254,5081,13396,8521,10086,25666,15853,18126,43349,25269,27665,60960,32842,421514,0
806,7,10,10,13,9,34,170,431,421,167,58,36,31,32,21,30,46,32,31,34,29,30,36,41,36,28,51,32,24,23,25,20,28,22,21,23,22,21,25,28,22,23,27,22,23,33,33,40,25,39,35,46,31,46,35,52,51,62,52,71,68,69,73,71,70,75,111,93,94,141,127,163,177,214,206,220,248,305,282,304,344,376,352,377,365,401,486,525,561,594,654,732,802,936,994,1068,1256,1337,1481,1567,1878,1996,2162,2466,2686,3072,3416,3665,4160,4560,5111,5581,6167,6875,7340,7890,8537,9457,9997,10847,11554,12257,12798,13488,14017,14309,233425,0
60,12,24,65,46,76,86,77,62,54,65,62,53,48,31,33,23,26,25,29,22,25,22,27,30,25,27,30,27,24,26,22,29,29,23,26,24,26,30,38,35,22,37,30,43,35,40,27,31,33,41,33,44,45,51,53,57,43,47,53,63,58,67,86,55,61,60,64,70,74,69,84,92,111,161,192,285,370,484,533,546,606,540,444,377,334,253,241,234,228,227,302,376,411,566,680,792,917,1224,1415,1740,2012,2391,2768,3320,3800,4497,5189,6042,7163,8642,10339,12539,15319,18751,23564,29173,37556,47518,60822,78192,99768,124924,153228,181734,206576,224989,1757131,0
377,0,1,1,3,1,18,397,514,150,102,35,34,42,35,9,8,7,13,18,26,35,24,8,31,19,13,20,7,10,18,16,15,5,8,18,10,6,12,11,12,18,19,20,17,18,20,18,18,17,22,21,17,19,16,17,23,19,25,36,25,23,33,45,48,41,54,53,79,64,63,95,91,90,93,119,127,118,171,176,222,258,236,274,309,360,384,450,568,600,677,766,936,950,1028,1113,1233,1350,1563,1667,1845,2075,2253,2456,2884,3161,3458,3939,4195,4622,4961,5490,6133,6681,6907,7590,8374,8787,9386,10063,10488,11124,11357,11753,12184,12539,12905,235161,1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,2,0,0,1,1,0,0,2,7,21,80,24,71,43,163,172,111,424,237,109,111,157,107,216,307,52,92,56,199,179,59,184,84,56,100,43,29,29,11,4,3,0,1,2,1,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,3,4,2,1,1,2,4,3,10,2,4,36,81,74,240,127,309,424,267,789,738,654,981,334,873,1073,1162,1704,2229,2857,4421,6398,9192,17242,32120,38742,104325,552880,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,1,0,0,3,1,0,0,1,2,1,3,3,4,0,5,6,3,4,4,3,7,7,10,7,8,20,20,21,42,45,45,79,76,96,142,81,227,281,347,447,604,806,946,1254,1569,1682,1995,2071,2379,2761,3080,3470,4284,4930,5938,6990,3997,9157,11045,13058,15724,18880,22390,26923,32173,38764,46280,55020,65471,78201,91271,105655,121181,137156,150932,164822,173327,1717478,0
388,0,2,0,4,0,4,150,455,355,198,71,28,36,30,14,11,9,15,18,26,23,19,18,18,19,15,19,16,15,8,19,9,7,14,14,14,19,18,20,15,24,12,23,17,18,19,23,31,23,19,25,14,28,32,29,30,41,24,43,42,50,38,41,63,57,75,67,65,83,102,95,118,121,136,135,167,166,186,209,214,281,279,318,344,386,426,445,515,599,590,677,813,875,939,1106,1176,1377,1480,1768,1869,2097,2265,2464,2758,3022,3283,3595,3963,4531,4886,5318,5802,6260,6845,7499,8185,8661,9326,9876,10563,11088,11906,12417,12965,13218,13390,234508,0
152,6,5,4,10,10,11,5,8,7,2,9,6,7,11,14,14,15,9,10,9,12,12,11,6,13,13,9,10,13,11,9,15,17,19,15,15,19,16,12,19,18,13,26,24,19,13,24,19,18,14,19,13,15,19,16,28,27,25,18,29,28,26,27,33,24,32,30,35,37,36,35,22,23,30,40,35,28,33,49,38,39,35,40,47,48,46,52,31,66,64,61,69,59,76,97,111,129,138,155,170,191,223,281,305,363,459,537,620,651,869,1040,1214,1479,1786,2200,2822,3658,4868,6355,8435,11823,16087,23399,34044,46772,64841,353973,1
3583,0,0,1,0,1,1,2,1,0,1,1,1,2,0,2,1,1,1,1,0,2,0,2,4,2,4,4,6,4,4,2,2,3,5,6,7,4,3,7,5,7,8,14,9,11,13,13,14,17,11,12,12,15,13,17,18,18,17,24,25,21,17,20,27,33,26,38,29,28,40,33,43,40,38,42,43,43,35,56,34,61,52,57,51,73,77,96,92,86,110,107,134,115,128,156,158,166,199,241,204,253,303,335,361,426,531,581,816,848,914,1152,2103,1561,2389,2444,2983,4882,5233,5947,8156,12195,13193,18744,26615,31864,54353,577679,1
51,2,0,0,1,2,1,2,1,0,2,3,3,8,0,3,5,2,5,5,5,3,8,6,12,6,7,5,6,7,6,6,8,2,3,3,4,7,9,7,6,5,5,7,4,9,9,12,23,20,26,38,25,24,26,24,25,21,20,27,25,15,27,29,41,37,39,28,47,43,41,44,61,49,70,59,97,112,134,115,132,143,162,133,150,189,167,176,178,216,241,231,288,306,304,365,384,488,524,565,680,734,875,983,1143,1263,1455,1681,1934,2140,2433,2801,3035,3412,3993,4350,5049,5805,6524,7276,8332,9886,11438,14138,18308,21310,25748,218293,0
1840,0,4,2,2,4,1,2,4,4,1,3,5,0,1,2,3,1,3,4,3,2,2,8,1,5,1,2,2,3,4,5,9,9,5,5,4,4,5,7,6,3,9,8,6,12,8,10,12,23,19,25,20,42,45,37,69,69,75,63,84,71,65,65,55,29,37,44,45,44,51,47,60,70,43,59,54,45,42,69,58,50,55,41,66,55,50,46,56,61,64,67,91,99,126,116,130,141,196,187,223,282,343,359,445,528,628,747,878,1020,1229,1451,1714,2165,2713,3341,4112,5215,6917,8698,11272,14640,19860,26891,36002,45654,57745,352041,0
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,1,4,2,1,2,0,0,0,2,0,2,1,5,0,0,1,2,0,2,1,1,2,0,2,0,0,2,1,1,0,1,1,4,0,3,2,2,5,3,5,4,1,3,3,7,5,6,7,7,3,11,8,21,97,136,171,204,152,104,238,269,403,471,685,476,834,765,677,672,709,628,674,500,436,403,268,93,144,190,152,163,142,223,266,202,259,271,117,296,357,444,679,936,1210,1765,2662,3834,5857,8616,5863,16143,25334,39404,61422,97906,156412,262118,442541,607985,958618,4365137,0
1663,10,15,9,12,5,11,17,11,9,9,6,15,18,12,11,20,12,16,12,18,11,17,15,9,14,19,11,15,24,17,8,20,14,18,24,19,27,17,21,16,26,14,18,11,17,35,26,16,20,17,26,24,24,25,21,31,25,25,25,35,35,34,37,34,39,21,44,37,36,52,53,51,59,54,55,77,81,85,88,99,132,160,179,208,231,331,387,444,499,612,657,605,513,405,344,316,312,391,390,446,568,549,618,755,901,1038,1173,1418,1659,1924,2386,2963,3594,4510,5662,7106,8950,11065,14064,17509,21883,26747,32546,38529,43615,48422,425543,0
2998,20,44,50,64,65,64,60,35,43,37,12,15,8,8,4,4,1,0,1,1,0,0,0,1,2,3,2,1,2,8,1,5,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,2,0,2,1,1,0,1,1,1,1,5,2,0,2,7,5,4,9,7,15,30,29,44,41,53,53,87,110,134,175,207,289,398,459,567,739,883,1198,1604,1991,2484,3414,4399,5829,7696,10172,13679,18389,24745,34447,46950,62786,80688,455466,0
540,11,13,14,18,19,36,30,42,41,21,15,31,17,12,16,26,7,20,19,25,31,52,41,60,59,60,68,96,60,108,64,64,82,69,65,65,66,45,96,113,71,108,129,80,105,66,37,59,55,18,14,38,16,40,24,13,57,49,20,9,7,2,2,0,1,0,0,0,2,0,0,0,1,3,2,0,1,0,0,2,3,2,1,0,0,0,0,5,4,3,3,8,12,12,21,45,53,62,104,102,98,129,167,190,268,318,291,375,364,399,484,654,602,820,1078,1458,2098,2847,4137,6457,9551,14692,23409,38950,56588,97570,426762,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,11,25,11,19,10,17,14,9,12,19,40,67,35,68,60,47,51,37,39,25,77,61,83,59,97,70,92,40,96,100,120,158,135,94,37,100,122,112,128,148,107,103,67,208,242,220,209,243,268,127,304,357,324,309,286,351,309,194,383,371,301,296,223,262,143,324,270,459,347,272,239,223,105,238,210,230,267,260,221,112,281,343,396,469,501,662,749,431,1115,1368,1817,2289,3183,4351,2757,7218,9903,14279,21099,31068,46021,70047,48091,135348,211171,327314,482193,649867,800062,4190946,1
826,11,3,11,10,6,3,10,1,2,2,4,2,7,6,6,5,6,4,6,7,10,7,13,13,16,15,10,13,21,16,29,36,37,27,28,30,26,32,19,33,32,21,22,20,23,23,18,12,9,13,13,18,24,28,25,30,38,25,37,36,22,45,36,43,47,38,41,45,58,42,36,41,40,52,55,45,55,69,84,90,77,92,121,109,122,144,166,162,197,204,245,243,282,311,336,393,488,528,586,661,716,827,989,1041,1221,1394,1524,1760,2040,2218,2441,2944,3447,3870,4483,4993,5812,6859,7885,9254,10780,12946,15630,18274,20450,22842,216397,0
98,4,4,3,12,9,19,20,17,25,29,28,19,19,15,17,17,13,11,20,6,18,15,11,18,16,19,14,23,20,17,22,16,14,24,17,13,14,25,30,20,25,31,24,33,41,29,40,36,36,54,44,46,36,38,45,70,43,42,70,66,63,81,79,67,101,120,113,116,130,142,151,204,230,261,312,379,450,563,641,616,644,641,731,767,849,882,930,1022,1142,1284,1472,1723,1861,2136,2406,2638,3249,3680,4568,4910,5972,6757,7882,9271,10625,12214,14566,16577,19187,22206,26042,30397,35201,40832,46973,54317,61971,71275,80650,91144,101090,111534,120782,130348,137460,142170,1694311,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,2,0,3,2,0,3,3,8,4,5,4,6,7,3,5,9,8,10,8,14,14,18,22,34,41,70,76,86,105,109,122,161,184,252,226,250,259,298,210,200,211,160,161,195,190,129,68,52,37,60,66,59,64,95,91,114,124,130,131,149,176,194,228,241,260,312,329,447,495,524,636,759,832,942,1142,1337,1609,1906,2158,2714,3249,3909,4647,5536,6826,8077,9813,12115,14607,17227,20186,23906,27571,31371,35209,38042,41095,411276,0
