4.0,7.0,11.0,18.0,18.0,14.0,26.0,30.0,52.0,214.0,363.0,200.0,213.0,269.0,460.0,448.0,556.0,462.0,1075.0,1049.0,958.0,721.0,749.0,435.0,844.0,745.0,505.0,265.0,63.0,4.0,11.0,14.0,12.0,17.0,15.0,25.0,35.0,39.0,38.0,55.0,50.0,64.0,114.0,139.0,185.0,261.0,219.0,400.0,539.0,868.0,1133.0,1703.0,1644.0,3621.0,6221.0,10672.0,19700.0,37724.0,44981.0,126102.0,280172.0,620671.0,1152717.0,4756949.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,45.0,107.0,240.0,505.0,1173.0,1005.0,1011.0,1246.0,1152.0,1025.0,1224.0,762.0,707.0,529.0,118.0,36.0,30.0,50.0,51.0,52.0,56.0,131.0,110.0,122.0,190.0,190.0,253.0,496.0,466.0,586.0,824.0,1059.0,1502.0,3038.0,3688.0,5549.0,8570.0,14398.0,24542.0,65839.0,103725.0,211966.0,459087.0,898748.0,5261678.0,0
3.0,2.0,6.0,10.0,19.0,16.0,108.0,220.0,494.0,913.0,518.0,796.0,295.0,36.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,6.0,21.0,12.0,12.0,29.0,53.0,65.0,110.0,83.0,195.0,275.0,422.0,603.0,411.0,1100.0,1561.0,2285.0,3390.0,4896.0,3233.0,8458.0,12189.0,16942.0,23832.0,14770.0,37574.0,47978.0,58707.0,68491.0,425880.0,0
10489.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,9.0,26.0,35.0,123.0,226.0,403.0,935.0,1353.0,1829.0,3443.0,6868.0,15191.0,34939.0,83604.0,218490.0,1320023.0,0
1345.0,10.0,10.0,17.0,18.0,21.0,13.0,13.0,8.0,16.0,13.0,17.0,11.0,9.0,11.0,14.0,12.0,17.0,14.0,14.0,15.0,16.0,18.0,14.0,25.0,23.0,15.0,25.0,19.0,25.0,26.0,34.0,33.0,47.0,42.0,59.0,46.0,116.0,274.0,639.0,1176.0,944.0,594.0,187.0,203.0,237.0,297.0,455.0,576.0,772.0,1223.0,1851.0,2715.0,4089.0,5929.0,8823.0,12969.0,18639.0,26239.0,35614.0,45322.0,56171.0,66208.0,442691.0,0
8737.0,29.0,14.0,10.0,3.0,4.0,13.0,7.0,11.0,25.0,19.0,13.0,29.0,35.0,51.0,42.0,27.0,13.0,19.0,23.0,30.0,22.0,22.0,27.0,31.0,39.0,37.0,34.0,65.0,61.0,65.0,36.0,58.0,73.0,71.0,85.0,82.0,91.0,87.0,108.0,119.0,114.0,138.0,152.0,167.0,192.0,213.0,267.0,325.0,386.0,489.0,717.0,867.0,1225.0,1737.0,2714.0,4236.0,6967.0,12103.0,22631.0,46876.0,102946.0,238360.0,1243827.0,0
79.0,8.0,17.0,11.0,12.0,12.0,10.0,14.0,14.0,19.0,32.0,24.0,23.0,30.0,34.0,46.0,60.0,67.0,65.0,77.0,79.0,91.0,110.0,122.0,138.0,144.0,180.0,183.0,212.0,247.0,318.0,364.0,396.0,483.0,525.0,612.0,707.0,831.0,1017.0,1138.0,1395.0,1696.0,2126.0,2429.0,3181.0,3869.0,4780.0,6066.0,7833.0,9694.0,12480.0,15530.0,19664.0,24939.0,32127.0,42273.0,55544.0,74393.0,100111.0,134493.0,179750.0,237022.0,294896.0,1870886.0,1
90.0,122.0,67.0,77.0,86.0,113.0,71.0,47.0,47.0,47.0,38.0,51.0,51.0,58.0,46.0,55.0,75.0,76.0,79.0,71.0,82.0,64.0,102.0,117.0,100.0,140.0,156.0,153.0,155.0,173.0,147.0,221.0,235.0,322.0,419.0,453.0,480.0,504.0,589.0,713.0,875.0,1131.0,1058.0,808.0,746.0,794.0,1042.0,1517.0,2095.0,3007.0,4176.0,5738.0,7483.0,9777.0,12918.0,18114.0,25943.0,39560.0,62115.0,102701.0,172932.0,276899.0,393906.0,1993701.0,0
8.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,1.0,0.0,6.0,1.0,8.0,5.0,5.0,3.0,7.0,13.0,12.0,11.0,15.0,18.0,17.0,22.0,21.0,32.0,41.0,35.0,37.0,38.0,53.0,75.0,76.0,112.0,130.0,125.0,195.0,228.0,321.0,428.0,544.0,721.0,1002.0,1306.0,1865.0,2557.0,3607.0,5050.0,6945.0,9581.0,13763.0,19327.0,27738.0,40786.0,60278.0,94542.0,145181.0,242438.0,331011.0,2135367.0,0
2.0,4.0,16.0,43.0,38.0,73.0,212.0,175.0,182.0,219.0,144.0,82.0,58.0,42.0,73.0,174.0,174.0,223.0,359.0,200.0,187.0,242.0,133.0,133.0,166.0,85.0,64.0,65.0,10.0,2.0,6.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,6.0,6.0,7.0,9.0,25.0,29.0,54.0,114.0,124.0,152.0,452.0,430.0,633.0,1623.0,1659.0,2500.0,5872.0,6262.0,9129.0,21969.0,22300.0,30934.0,65866.0,58132.0,67811.0,486737.0,0
